Date,Open,High,Low,Close,Volume
20-Apr-99,0.00,43.50,38.75,42.75,42082800
19-Apr-99,0.00,47.75,40.31,40.92,42013600
16-Apr-99,0.00,49.25,46.27,47.30,23426400
15-Apr-99,0.00,50.02,43.00,48.66,45416400
14-Apr-99,0.00,52.00,47.38,47.75,25956000
13-Apr-99,0.00,54.09,50.50,50.75,29234400
12-Apr-99,0.00,51.52,48.22,50.73,39977200
9-Apr-99,0.00,52.75,50.50,51.75,24151600
8-Apr-99,0.00,53.38,49.23,51.67,56544400
7-Apr-99,0.00,57.75,50.75,52.11,69617600
6-Apr-99,0.00,61.00,52.50,53.72,99600
5-Apr-99,0.00,55.25,46.25,54.78,82052800
1-Apr-99,0.00,45.25,42.00,44.94,40504800
31-Mar-99,0.00,45.38,42.00,42.09,32187600
30-Mar-99,0.00,46.47,43.03,43.08,38019600
29-Mar-99,0.00,44.69,42.94,44.00,15764000
26-Mar-99,0.00,44.31,42.50,42.84,23160400
25-Mar-99,0.00,44.81,41.25,44.75,32557200
24-Mar-99,0.00,40.12,36.78,40.12,22805200
23-Mar-99,0.00,41.00,38.80,38.88,20626000
22-Mar-99,0.00,44.50,41.16,41.25,16258800
19-Mar-99,0.00,44.56,42.44,42.50,13999600
18-Mar-99,0.00,44.00,42.47,43.83,13022800
17-Mar-99,0.00,43.56,42.50,43.03,11562800
16-Mar-99,0.00,45.12,43.69,43.72,12136000
15-Mar-99,0.00,44.92,43.19,44.86,13907200
12-Mar-99,0.00,44.78,42.75,44.00,18828400
11-Mar-99,0.00,45.84,44.02,44.75,34745200
10-Mar-99,0.00,43.62,42.25,43.41,22300000
9-Mar-99,0.00,43.25,40.94,41.83,25655600
8-Mar-99,0.00,43.30,40.00,42.61,36341600
5-Mar-99,0.00,40.50,39.00,39.95,32070000
4-Mar-99,0.00,39.50,36.53,37.88,23268000
3-Mar-99,0.00,39.34,37.16,38.36,25215200
2-Mar-99,0.00,41.25,38.22,38.30,29655200
1-Mar-99,0.00,41.25,37.28,40.03,39219200
26-Feb-99,0.00,39.59,37.50,38.38,29360000
25-Feb-99,0.00,38.88,36.12,38.84,32932400
24-Feb-99,0.00,40.12,37.38,37.55,35772400
23-Feb-99,0.00,39.31,37.00,38.22,45360800
22-Feb-99,0.00,37.50,32.97,36.44,33567200
19-Feb-99,0.00,34.36,32.50,33.83,33794400
18-Feb-99,0.00,33.50,31.00,32.22,35262800
17-Feb-99,0.00,34.81,31.38,32.41,38656400
16-Feb-99,0.00,39.00,32.98,33.34,58349600
12-Feb-99,0.00,38.75,37.00,37.75,24872000
11-Feb-99,0.00,39.75,36.38,39.62,32804800
10-Feb-99,0.00,37.16,32.23,35.59,47984400
9-Feb-99,0.00,39.47,34.75,35.19,41688400
8-Feb-99,0.00,43.38,38.66,39.66,38325200
5-Feb-99,0.00,44.12,41.88,43.19,49096000
4-Feb-99,0.00,44.88,41.88,42.12,48589600
3-Feb-99,0.00,45.00,40.39,44.76,45029600
2-Feb-99,0.00,42.25,38.58,40.37,49292800
1-Feb-99,0.00,44.88,41.62,41.95,39826400
29-Jan-99,0.00,45.62,43.12,44.28,33796800
28-Jan-99,0.00,46.12,41.88,45.97,52440000
27-Jan-99,0.00,47.65,41.25,41.98,54040000
26-Jan-99,0.00,44.02,39.88,43.91,66214400
25-Jan-99,0.00,39.12,35.62,39.00,49068800
22-Jan-99,0.00,36.38,31.62,35.75,73046400
21-Jan-99,0.00,35.00,31.17,33.12,89160000
20-Jan-99,0.00,41.34,35.62,35.90,43306400
19-Jan-99,0.00,43.12,39.74,40.38,34664800
15-Jan-99,0.00,44.31,38.00,39.62,83922400
14-Jan-99,0.00,48.25,42.88,43.01,56681600
13-Jan-99,0.00,50.75,41.50,46.00,97031200
12-Jan-99,0.00,55.38,46.25,50.25,4245600
11-Jan-99,0.00,55.62,45.44,51.92,80184000
8-Jan-99,0.00,44.67,41.25,42.95,61517600
7-Jan-99,0.00,40.72,35.38,40.00,77152000
6-Jan-99,0.00,37.38,33.38,36.38,71486400
5-Jan-99,0.00,32.62,29.96,32.23,43928800
4-Jan-99,0.00,31.50,30.00,31.00,33869600
31-Dec-98,0.00,31.88,29.00,29.62,37536000
30-Dec-98,0.00,33.92,30.12,30.58,59121600
29-Dec-98,0.00,34.42,32.92,33.75,42989600
28-Dec-98,0.00,35.75,31.25,34.44,60468800
24-Dec-98,0.00,31.38,30.50,30.89,9348800
23-Dec-98,0.00,31.67,30.69,31.25,29902400
22-Dec-98,0.00,31.73,29.12,30.62,65153600
21-Dec-98,0.00,31.36,27.25,30.94,68783200
18-Dec-98,0.00,26.89,25.91,26.54,37685600
17-Dec-98,0.00,26.69,24.94,25.69,54034400
16-Dec-98,0.00,26.31,25.16,25.64,56024800
15-Dec-98,0.00,24.80,24.19,24.75,32500800
14-Dec-98,0.00,24.61,23.70,23.91,40105600
11-Dec-98,0.00,24.72,23.84,24.46,42617600
10-Dec-98,0.00,25.25,23.58,24.09,47945600
9-Dec-98,0.00,25.81,24.34,24.73,63288000
8-Dec-98,0.00,25.00,23.42,24.81,50765600
7-Dec-98,0.00,24.25,23.33,23.82,30447200
4-Dec-98,0.00,24.11,22.50,22.97,73386400
3-Dec-98,0.00,25.34,22.83,22.97,67600800
2-Dec-98,0.00,25.80,24.38,24.63,63236800
1-Dec-98,0.00,25.92,22.75,25.78,98654400
30-Nov-98,0.00,27.20,23.94,24.00,56421600
27-Nov-98,0.00,27.16,26.47,27.12,16614400
25-Nov-98,0.00,27.00,25.41,26.23,56679200
24-Nov-98,0.00,28.47,25.38,26.28,32288000
23-Nov-98,0.00,27.75,23.88,27.68,92061600
20-Nov-98,0.00,24.14,22.69,23.88,74551200
19-Nov-98,0.00,24.80,23.06,23.23,83255200
18-Nov-98,0.00,23.78,22.30,23.77,80076800
17-Nov-98,0.00,22.69,21.03,22.09,65892800
16-Nov-98,0.00,21.88,20.97,21.66,47350400
13-Nov-98,0.00,22.21,20.56,21.00,59304800
12-Nov-98,0.00,21.92,20.41,21.66,76834400
11-Nov-98,0.00,22.73,20.50,20.62,96408800
10-Nov-98,0.00,23.20,21.04,22.20,4125600
9-Nov-98,0.00,20.67,19.23,20.59,73947200
6-Nov-98,0.00,19.29,18.88,19.20,39164000
5-Nov-98,0.00,19.26,18.94,18.96,82430400
4-Nov-98,0.00,18.94,18.19,18.92,75336000
3-Nov-98,0.00,18.62,17.63,17.77,88573600
2-Nov-98,0.00,18.22,16.47,18.18,82687200
30-Oct-98,0.00,16.64,16.16,16.36,39628000
29-Oct-98,0.00,16.41,15.75,16.40,41452000
28-Oct-98,0.00,16.00,15.12,15.84,42372000
27-Oct-98,0.00,16.52,15.44,15.47,47275200
26-Oct-98,0.00,16.00,15.41,15.99,40876800
23-Oct-98,0.00,15.50,15.06,15.27,28099200
22-Oct-98,0.00,15.53,14.66,15.27,60411200
21-Oct-98,0.00,14.98,14.46,14.97,35046400
20-Oct-98,0.00,15.14,14.42,14.44,48166400
19-Oct-98,0.00,14.91,14.19,14.69,42297600
16-Oct-98,0.00,15.25,14.39,14.45,54725600
15-Oct-98,0.00,15.02,13.78,14.92,71306400
14-Oct-98,0.00,14.56,13.56,13.98,59591200
13-Oct-98,0.00,14.30,13.70,13.74,51857600
12-Oct-98,0.00,14.75,13.59,14.30,3245600
9-Oct-98,0.00,13.75,12.75,13.20,74279200
8-Oct-98,0.00,13.56,12.19,13.10,73008800
7-Oct-98,0.00,15.38,13.81,14.30,37673600
6-Oct-98,0.00,16.52,15.22,15.60,23470400
5-Oct-98,0.00,16.20,14.63,15.73,30292800
2-Oct-98,0.00,15.94,14.22,15.88,35590400
1-Oct-98,0.00,15.80,14.09,14.12,22902400
30-Sep-98,0.00,16.52,15.59,16.19,83716800
29-Sep-98,0.00,16.83,15.59,16.44,87657600
28-Sep-98,0.00,16.19,15.23,15.99,85032000
25-Sep-98,0.00,15.16,13.91,15.12,80078400
24-Sep-98,0.00,15.67,14.09,14.41,19574400
23-Sep-98,0.00,14.75,13.06,14.73,21779200
22-Sep-98,0.00,13.12,12.25,12.87,88182400
21-Sep-98,0.00,12.12,10.85,12.04,61913600
18-Sep-98,0.00,11.55,11.23,11.30,40141600
17-Sep-98,0.00,11.72,11.16,11.26,3433600
16-Sep-98,0.00,11.72,10.62,11.67,97717600
15-Sep-98,0.00,10.56,10.25,10.55,33930400
14-Sep-98,0.00,10.61,10.20,10.48,35406400
11-Sep-98,0.00,10.23,9.59,9.98,45369600
10-Sep-98,0.00,10.06,9.12,9.98,61205600
9-Sep-98,0.00,10.73,9.97,10.00,38270400
8-Sep-98,0.00,10.62,9.89,10.58,54993600
4-Sep-98,0.00,9.77,9.06,9.42,33694400
3-Sep-98,0.00,9.73,8.94,9.40,63706400
2-Sep-98,0.00,10.49,9.33,9.72,78280800
1-Sep-98,0.00,9.56,7.38,9.03,96476000
31-Aug-98,0.00,10.52,8.31,8.62,77042400
28-Aug-98,0.00,11.55,10.22,10.38,62079200
27-Aug-98,0.00,11.88,11.34,11.38,39109600
26-Aug-98,0.00,12.12,11.77,12.11,22070400
25-Aug-98,0.00,12.41,11.97,12.19,19356800
24-Aug-98,0.00,12.25,11.95,12.21,21888000
21-Aug-98,0.00,12.17,11.66,11.92,30939200
20-Aug-98,0.00,12.23,11.84,12.19,23880000
19-Aug-98,0.00,12.50,11.86,11.91,33244800
18-Aug-98,0.00,12.25,11.58,12.16,42214400
17-Aug-98,0.00,11.56,11.25,11.50,20256800
14-Aug-98,0.00,11.80,11.25,11.47,25372000
13-Aug-98,0.00,12.09,11.58,11.59,26801600
12-Aug-98,0.00,12.04,11.62,11.92,42176000
11-Aug-98,0.00,11.78,11.05,11.42,50844800
10-Aug-98,0.00,11.75,11.09,11.75,34917600
7-Aug-98,0.00,11.66,10.91,11.45,51663200
6-Aug-98,0.00,11.05,10.15,10.92,36946400
5-Aug-98,0.00,10.97,9.88,10.48,54135200
4-Aug-98,0.00,11.22,10.62,10.64,42102400
3-Aug-98,0.00,11.31,10.77,10.80,34780000
31-Jul-98,0.00,11.56,11.16,11.37,63755200
30-Jul-98,0.00,11.59,10.66,11.42,96512000
29-Jul-98,0.00,11.66,10.83,10.85,66656000
28-Jul-98,0.00,11.91,11.39,11.45,61777600
27-Jul-98,0.00,11.84,10.88,11.82,83524800
24-Jul-98,0.00,12.06,11.10,11.38,87747200
23-Jul-98,0.00,12.42,11.80,11.84,43633600
22-Jul-98,0.00,12.29,11.78,12.11,68052800
21-Jul-98,0.00,12.96,11.71,11.81,15267200
20-Jul-98,0.00,12.33,11.55,12.27,63939200
17-Jul-98,0.00,11.84,11.41,11.61,46384000
16-Jul-98,0.00,11.72,11.23,11.67,51995200
15-Jul-98,0.00,11.71,11.32,11.36,36636800
14-Jul-98,0.00,11.96,11.56,11.66,59254400
13-Jul-98,0.00,11.79,11.06,11.77,85763200
10-Jul-98,0.00,11.63,11.10,11.33,12900800
9-Jul-98,0.00,12.75,11.50,11.50,7544000
8-Jul-98,0.00,12.41,10.94,11.64,24835200
7-Jul-98,0.00,12.97,11.88,11.94,98380800
6-Jul-98,0.00,12.50,11.06,12.45,16737600
2-Jul-98,0.00,11.22,10.38,10.80,19252800
1-Jul-98,0.00,10.62,10.00,10.62,74065600
30-Jun-98,0.00,9.98,9.60,9.84,63260800
29-Jun-98,0.00,9.67,9.34,9.65,51121600
26-Jun-98,0.00,9.60,9.16,9.29,67873600
25-Jun-98,0.00,9.77,9.19,9.52,99208000
24-Jun-98,0.00,9.50,8.94,9.30,96168000
23-Jun-98,0.00,9.40,8.62,9.25,22502400
22-Jun-98,0.00,8.77,8.03,8.72,81326400
19-Jun-98,0.00,8.16,7.80,8.08,59110400
18-Jun-98,0.00,8.52,7.98,7.98,81772800
17-Jun-98,0.00,8.23,7.77,8.16,30657600
16-Jun-98,0.00,7.65,7.16,7.62,63780800
15-Jun-98,0.00,7.27,6.97,7.20,53963200
12-Jun-98,0.00,7.25,6.94,7.11,48425600
11-Jun-98,0.00,7.30,7.09,7.20,51329600
10-Jun-98,0.00,7.45,7.15,7.15,69064000
9-Jun-98,0.00,7.41,6.86,7.37,95710400
8-Jun-98,0.00,6.84,6.55,6.84,33300800
5-Jun-98,0.00,6.62,6.34,6.56,37105600
4-Jun-98,0.00,6.51,6.28,6.41,49841600
3-Jun-98,0.00,6.61,6.35,6.38,71617600
2-Jun-98,0.00,6.61,6.20,6.55,14208000
1-Jun-98,0.00,6.83,6.34,6.52,72801600
29-May-98,0.00,7.00,6.79,6.84,36240000
28-May-98,0.00,7.19,6.87,6.88,47606400
27-May-98,0.00,7.20,6.65,7.20,3491200
26-May-98,0.00,7.22,6.76,6.77,46491200
22-May-98,0.00,7.30,7.06,7.15,15729600
21-May-98,0.00,7.41,7.23,7.31,18377600
20-May-98,0.00,7.46,7.23,7.30,15969600
19-May-98,0.00,7.48,7.30,7.38,23678400
18-May-98,0.00,7.46,7.14,7.29,33620800
15-May-98,0.00,7.69,7.36,7.38,25552000
14-May-98,0.00,7.90,7.52,7.52,57985600
13-May-98,0.00,7.75,7.20,7.75,60171200
12-May-98,0.00,7.28,7.04,7.23,33731200
11-May-98,0.00,7.43,7.12,7.14,27598400
8-May-98,0.00,7.36,7.11,7.36,26449600
7-May-98,0.00,7.40,7.16,7.20,26628800
6-May-98,0.00,7.33,7.14,7.19,22564800
5-May-98,0.00,7.52,7.28,7.30,23500800
4-May-98,0.00,7.62,7.45,7.55,15745600
1-May-98,0.00,7.46,7.30,7.41,20518400
30-Apr-98,0.00,7.60,7.38,7.43,35814400
29-Apr-98,0.00,7.47,7.29,7.39,39008000
28-Apr-98,0.00,7.46,7.20,7.41,75331200
27-Apr-98,0.00,7.05,6.83,7.01,67828800
24-Apr-98,0.00,7.36,6.95,7.17,78505600
23-Apr-98,0.00,7.25,6.94,7.01,83051200
22-Apr-98,0.00,7.79,7.32,7.40,57531200
21-Apr-98,0.00,8.06,7.62,7.71,51110400
20-Apr-98,0.00,8.05,7.54,7.86,67028800
17-Apr-98,0.00,7.84,7.51,7.59,94000000
16-Apr-98,0.00,8.10,7.31,8.05,46947200
15-Apr-98,0.00,7.41,7.24,7.39,40611200
14-Apr-98,0.00,7.39,6.98,7.18,78102400
13-Apr-98,0.00,7.29,6.80,7.06,14086400
9-Apr-98,0.00,7.17,6.62,7.08,76787200
8-Apr-98,0.00,6.17,5.87,6.08,93374400
7-Apr-98,0.00,6.16,5.73,5.83,81924800
6-Apr-98,0.00,6.48,6.16,6.19,47131200
3-Apr-98,0.00,6.61,6.31,6.40,58576000
2-Apr-98,0.00,6.54,6.16,6.49,65084800
1-Apr-98,0.00,6.11,5.68,6.11,39156800
31-Mar-98,0.00,5.88,5.73,5.78,19216000
30-Mar-98,0.00,5.89,5.70,5.82,30832000
27-Mar-98,0.00,5.76,5.55,5.66,28928000
26-Mar-98,0.00,5.66,5.46,5.56,27884800
25-Mar-98,0.00,5.62,5.46,5.52,38195200
24-Mar-98,0.00,5.44,5.17,5.43,28342400
23-Mar-98,0.00,5.24,5.15,5.19,10816000
20-Mar-98,0.00,5.31,5.17,5.20,18057600
19-Mar-98,0.00,5.46,5.24,5.24,33745600
18-Mar-98,0.00,5.43,5.10,5.39,41611200
17-Mar-98,0.00,5.33,5.16,5.24,14350400
16-Mar-98,0.00,5.41,5.28,5.31,24950400
13-Mar-98,0.00,5.31,5.09,5.21,31489600
12-Mar-98,0.00,5.31,5.08,5.12,69801600
11-Mar-98,0.00,5.42,5.19,5.27,66187200
10-Mar-98,0.00,5.77,5.27,5.47,5235200
9-Mar-98,0.00,5.53,5.10,5.49,66268800
6-Mar-98,0.00,5.11,4.73,5.04,52171200
5-Mar-98,0.00,4.73,4.30,4.71,53192000
4-Mar-98,0.00,4.53,4.42,4.48,22894400
3-Mar-98,0.00,4.62,4.42,4.56,22214400
2-Mar-98,0.00,4.68,4.48,4.57,32520000
27-Feb-98,0.00,4.64,4.23,4.57,27200
26-Feb-98,0.00,4.28,3.86,4.26,39760000
25-Feb-98,0.00,3.89,3.80,3.86,20118400
24-Feb-98,0.00,3.99,3.82,3.85,14260800
23-Feb-98,0.00,4.04,3.93,3.96,11219200
20-Feb-98,0.00,4.05,3.85,4.01,12539200
19-Feb-98,0.00,4.10,3.95,4.00,13486400
18-Feb-98,0.00,4.05,3.91,3.97,11358400
17-Feb-98,0.00,4.06,3.97,4.02,11427200
13-Feb-98,0.00,4.17,4.02,4.05,13256000
12-Feb-98,0.00,4.08,3.98,4.07,9059200
11-Feb-98,0.00,4.11,4.00,4.07,11950400
10-Feb-98,0.00,4.09,3.94,4.04,20801600
9-Feb-98,0.00,4.08,3.94,3.99,16547200
6-Feb-98,0.00,4.04,3.85,4.02,14387200
5-Feb-98,0.00,4.05,3.85,3.89,18446400
4-Feb-98,0.00,4.04,3.95,3.98,13753600
3-Feb-98,0.00,4.13,3.99,4.05,33953600
2-Feb-98,0.00,4.12,3.99,4.12,24561600
30-Jan-98,0.00,4.03,3.83,3.96,32681600
29-Jan-98,0.00,3.89,3.60,3.87,33180800
28-Jan-98,0.00,3.79,3.61,3.63,29641600
27-Jan-98,0.00,3.83,3.75,3.75,15113600
26-Jan-98,0.00,3.91,3.72,3.74,10534400
23-Jan-98,0.00,3.93,3.82,3.86,10700800
22-Jan-98,0.00,4.00,3.89,3.89,11137600
21-Jan-98,0.00,4.03,3.93,3.99,18336000
20-Jan-98,0.00,4.08,3.94,4.03,35096000
16-Jan-98,0.00,4.22,4.06,4.08,18288000
15-Jan-98,0.00,4.17,4.00,4.08,27948800
14-Jan-98,0.00,4.24,4.12,4.19,26715200
13-Jan-98,0.00,4.27,4.04,4.11,52755200
12-Jan-98,0.00,4.01,3.69,3.91,38262400
9-Jan-98,0.00,4.08,3.80,3.87,30304000
8-Jan-98,0.00,4.12,3.92,4.02,21748800
7-Jan-98,0.00,4.05,3.91,3.99,15758400
6-Jan-98,0.00,4.07,3.83,4.00,28688000
5-Jan-98,0.00,4.09,3.91,3.93,26601600
2-Jan-98,0.00,4.34,4.06,4.14,17828800
31-Dec-97,0.00,4.43,4.32,4.33,15467200
30-Dec-97,0.00,4.44,4.25,4.44,16508800
29-Dec-97,0.00,4.31,4.15,4.31,15100800
26-Dec-97,0.00,4.15,4.02,4.13,9587200
24-Dec-97,0.00,4.12,4.03,4.03,6185600
23-Dec-97,0.00,4.24,3.98,4.07,22833600
22-Dec-97,0.00,4.09,3.87,4.03,23824000
19-Dec-97,0.00,3.94,3.52,3.87,29713600
18-Dec-97,0.00,3.72,3.58,3.63,12747200
17-Dec-97,0.00,3.84,3.72,3.72,10875200
16-Dec-97,0.00,3.78,3.57,3.77,13553600
15-Dec-97,0.00,3.77,3.53,3.62,14438400
12-Dec-97,0.00,3.75,3.56,3.72,14584000
11-Dec-97,0.00,3.68,3.52,3.66,17451200
10-Dec-97,0.00,3.71,3.56,3.68,14763200
9-Dec-97,0.00,3.81,3.62,3.71,27497600
8-Dec-97,0.00,3.73,3.48,3.73,30825600
5-Dec-97,0.00,3.52,3.29,3.52,25936000
4-Dec-97,0.00,3.44,3.34,3.36,10012800
3-Dec-97,0.00,3.39,3.24,3.37,9440000
2-Dec-97,0.00,3.43,3.25,3.31,15512000
1-Dec-97,0.00,3.40,3.20,3.38,16558400
28-Nov-97,0.00,3.22,3.17,3.20,2153600
26-Nov-97,0.00,3.27,3.14,3.18,8777600
25-Nov-97,0.00,3.23,3.00,3.18,29675200
24-Nov-97,0.00,3.28,3.01,3.03,20104000
21-Nov-97,0.00,3.41,3.23,3.30,12600000
20-Nov-97,0.00,3.38,3.18,3.35,24377600
19-Nov-97,0.00,3.23,3.10,3.16,13123200
18-Nov-97,0.00,3.39,3.21,3.23,22524800
17-Nov-97,0.00,3.30,3.10,3.25,25088000
14-Nov-97,0.00,3.07,2.88,2.99,24700800
13-Nov-97,0.00,2.91,2.62,2.86,29244800
12-Nov-97,0.00,2.96,2.68,2.72,25264000
11-Nov-97,0.00,3.09,2.84,2.88,20819200
10-Nov-97,0.00,3.19,3.00,3.04,13699200
7-Nov-97,0.00,3.23,3.05,3.09,23028800
6-Nov-97,0.00,3.48,3.27,3.30,29057600
5-Nov-97,0.00,3.41,3.18,3.35,39339200
4-Nov-97,0.00,3.21,2.78,3.19,25473600
3-Nov-97,0.00,2.91,2.80,2.88,13121600
31-Oct-97,0.00,2.77,2.66,2.74,14144000
30-Oct-97,0.00,2.70,2.45,2.61,17641600
29-Oct-97,0.00,2.89,2.52,2.58,30163200
28-Oct-97,0.00,2.92,2.13,2.74,50832000
27-Oct-97,0.00,2.94,2.38,2.38,35051200
24-Oct-97,0.00,3.23,2.91,2.97,15764800
23-Oct-97,0.00,3.23,3.08,3.16,15209600
22-Oct-97,0.00,3.34,3.16,3.31,14001600
21-Oct-97,0.00,3.21,3.10,3.20,13385600
20-Oct-97,0.00,3.08,2.93,3.05,20217600
17-Oct-97,0.00,3.06,2.84,3.03,24833600
16-Oct-97,0.00,3.32,3.02,3.04,21185600
15-Oct-97,0.00,3.23,3.14,3.22,11564800
14-Oct-97,0.00,3.29,3.09,3.19,14172800
13-Oct-97,0.00,3.33,3.14,3.20,18051200
10-Oct-97,0.00,3.47,3.30,3.30,18844800
9-Oct-97,0.00,3.52,3.42,3.47,33958400
8-Oct-97,0.00,3.62,3.50,3.55,32020800
7-Oct-97,0.00,3.63,3.45,3.48,15825600
6-Oct-97,0.00,3.66,3.45,3.64,15339200
3-Oct-97,0.00,3.52,3.36,3.45,19521600
2-Oct-97,0.00,3.44,3.13,3.44,22676800
1-Oct-97,0.00,3.28,3.13,3.20,14718400
30-Sep-97,0.00,3.16,3.11,3.13,3744000
29-Sep-97,0.00,3.19,3.09,3.17,6649600
26-Sep-97,0.00,3.23,3.12,3.14,10222400
25-Sep-97,0.00,3.25,3.05,3.13,14795200
24-Sep-97,0.00,3.32,3.18,3.22,12670400
23-Sep-97,0.00,3.44,3.13,3.17,14896000
22-Sep-97,0.00,3.46,3.25,3.35,17758400
19-Sep-97,0.00,3.29,3.08,3.21,24308800
18-Sep-97,0.00,3.14,3.02,3.11,12360000
17-Sep-97,0.00,3.24,2.96,3.05,20712000
16-Sep-97,0.00,3.20,2.83,3.20,37563200
15-Sep-97,0.00,3.36,3.00,3.01,31624000
12-Sep-97,0.00,3.62,3.30,3.37,22862400
11-Sep-97,0.00,3.55,3.28,3.47,33902400
10-Sep-97,0.00,3.38,3.15,3.33,23132800
9-Sep-97,0.00,3.15,3.00,3.15,17556800
8-Sep-97,0.00,3.07,2.92,2.95,21164800
5-Sep-97,0.00,2.86,2.62,2.84,16643200
4-Sep-97,0.00,2.65,2.54,2.61,9294400
3-Sep-97,0.00,2.62,2.49,2.54,11555200
2-Sep-97,0.00,2.55,2.45,2.49,10619200
29-Aug-97,0.00,2.50,2.34,2.48,13689600
28-Aug-97,0.00,2.38,2.23,2.34,24659208
27-Aug-97,0.00,2.35,2.28,2.33,11364792
26-Aug-97,0.00,2.37,2.31,2.33,6014400
25-Aug-97,0.00,2.39,2.33,2.37,10297608
22-Aug-97,0.00,2.34,2.21,2.32,12483192
21-Aug-97,0.00,2.41,2.30,2.32,10427208
20-Aug-97,0.00,2.41,2.26,2.35,19824000
19-Aug-97,0.00,2.33,2.19,2.30,20212800
18-Aug-97,0.00,2.19,2.01,2.18,18091200
15-Aug-97,0.00,2.07,2.02,2.02,9000000
14-Aug-97,0.00,2.13,2.06,2.07,5502408
13-Aug-97,0.00,2.19,2.07,2.10,18316800
12-Aug-97,0.00,2.26,2.11,2.12,10710408
11-Aug-97,0.00,2.25,2.16,2.22,18518400
8-Aug-97,0.00,2.28,2.14,2.25,13395192
7-Aug-97,0.00,2.34,2.24,2.24,8427192
6-Aug-97,0.00,2.33,2.25,2.29,7030392
5-Aug-97,0.00,2.31,2.22,2.27,11297592
4-Aug-97,0.00,2.28,2.21,2.23,12835200
1-Aug-97,0.00,2.33,2.23,2.30,19900800
31-Jul-97,0.00,2.36,2.18,2.36,33750408
30-Jul-97,0.00,2.29,2.07,2.28,47523192
29-Jul-97,0.00,2.01,1.96,2.01,4521600
28-Jul-97,0.00,2.04,1.98,1.98,3804792
25-Jul-97,0.00,2.01,1.93,2.00,9228792
24-Jul-97,0.00,2.06,1.95,1.98,15107208
23-Jul-97,0.00,2.12,2.05,2.05,7385592
22-Jul-97,0.00,2.13,2.01,2.10,11815992
21-Jul-97,0.00,2.08,1.96,2.07,11195208
18-Jul-97,0.00,2.02,1.87,1.95,12054408
17-Jul-97,0.00,2.05,1.94,1.95,12683208
16-Jul-97,0.00,2.14,2.04,2.05,11820792
15-Jul-97,0.00,2.12,1.99,2.11,33764808
14-Jul-97,0.00,2.02,1.83,2.02,24969600
11-Jul-97,0.00,1.88,1.76,1.83,15323208
10-Jul-97,0.00,1.92,1.74,1.79,44012808
9-Jul-97,0.00,1.88,1.70,1.83,37515192
8-Jul-97,0.00,1.67,1.57,1.66,17329608
7-Jul-97,0.00,1.57,1.41,1.57,14350392
3-Jul-97,0.00,1.44,1.40,1.40,4414392
2-Jul-97,0.00,1.44,1.40,1.41,5889600
1-Jul-97,0.00,1.47,1.41,1.42,3998400
30-Jun-97,0.00,1.48,1.35,1.47,14164800
27-Jun-97,0.00,1.54,1.43,1.44,8414400
26-Jun-97,0.00,1.53,1.49,1.51,5116800
25-Jun-97,0.00,1.60,1.54,1.55,6716808
24-Jun-97,0.00,1.58,1.51,1.55,6435192
23-Jun-97,0.00,1.61,1.50,1.54,17832000
20-Jun-97,0.00,1.64,1.45,1.64,22742400
19-Jun-97,0.00,1.47,1.41,1.45,5454408
18-Jun-97,0.00,1.47,1.41,1.42,8023992
17-Jun-97,0.00,1.46,1.41,1.46,5376000
16-Jun-97,0.00,1.47,1.35,1.45,15913608
13-Jun-97,0.00,1.38,1.33,1.34,3305592
12-Jun-97,0.00,1.34,1.30,1.33,5769600
11-Jun-97,0.00,1.35,1.29,1.29,17379192
10-Jun-97,0.00,1.38,1.33,1.35,5598408
9-Jun-97,0.00,1.42,1.33,1.36,6092808
6-Jun-97,0.00,1.38,1.31,1.33,6144000
5-Jun-97,0.00,1.36,1.33,1.35,2003208
4-Jun-97,0.00,1.38,1.30,1.31,2667192
3-Jun-97,0.00,1.39,1.33,1.35,2300808
2-Jun-97,0.00,1.40,1.35,1.38,3257592
30-May-97,0.00,1.40,1.29,1.34,9688008
29-May-97,0.00,1.35,1.30,1.33,5286408
28-May-97,0.00,1.39,1.30,1.33,5315208
27-May-97,0.00,1.35,1.29,1.32,2835192
23-May-97,0.00,1.33,1.30,1.31,2622408
22-May-97,0.00,1.39,1.29,1.31,5814408
21-May-97,0.00,1.42,1.34,1.38,14587200
20-May-97,0.00,1.35,1.32,1.35,6843192
19-May-97,0.00,1.35,1.31,1.34,6507192
16-May-97,0.00,1.35,1.27,1.33,12318408
15-May-97,0.00,1.30,1.26,1.30,11040000
14-May-97,0.00,1.32,1.25,1.26,14400000
13-May-97,0.00,1.37,1.25,1.27,25036800
12-May-97,0.00,1.42,1.33,1.37,9521592
9-May-97,0.00,1.45,1.40,1.41,9504000
8-May-97,0.00,1.48,1.41,1.42,7966392
7-May-97,0.00,1.45,1.35,1.40,16595208
6-May-97,0.00,1.48,1.33,1.37,19174392
5-May-97,0.00,1.54,1.46,1.50,16366392
2-May-97,0.00,1.48,1.41,1.46,13294392
1-May-97,0.00,1.44,1.36,1.42,9952008
30-Apr-97,0.00,1.44,1.31,1.42,23030400
29-Apr-97,0.00,1.33,1.28,1.32,20825592
28-Apr-97,0.00,1.37,1.25,1.31,12051192
25-Apr-97,0.00,1.28,1.26,1.26,6449592
24-Apr-97,0.00,1.31,1.24,1.27,17880000
23-Apr-97,0.00,1.31,1.15,1.30,13524792
